WMO Region Symbol	Country Name	Institution Type Symbol	Institution Name	Role Symbol	Author Name	AR	Total
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	LA	A. Barrie Pittock	AR3	4
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	LA	A. Barrie Pittock	AR4	1
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	LA	Elvira Poloczanska	AR5	2
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	LA	Ian G. Watterson	AR4	1
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	LA	Penny Whetton	AR3	2
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	LA	Penny Whetton	AR4	3
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	LA	Penny Whetton	AR5	1
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	RE	Brian H. Walker	AR3	1
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	Richard Allan	AR3	1
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	M.P. Austin	AR2	2
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	Bryson C. Bates	AR3	1
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	R. Boers	AR3	1
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	Wenju Cai	AR4	1
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	Josep Canadell	AR4	2
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	John A. Church	AR2	1
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	John A. Church	AR3	1
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	John A. Church	AR4	1
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	J. Churo	AR2	1
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	Mark Collier	AR4	1
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	N. Derek	AR3	1
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	Martin Dix	AR4	1
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	Ian G. Enting	AR1	1
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	Ian G. Enting	AR3	1
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	David Etheridge	AR3	2
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	David Etheridge	AR4	1
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	Paul Fraser	AR3	1
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	Paul Fraser	AR4	1
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	H. Gordon	AR2	1
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	Donna Green	AR4	1
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	Kevin Hennessy	AR2	1
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	Kevin Hennessy	AR3	1
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	Alistair Hobday	AR4	1
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	Mark Howden	AR4	1
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	Mark Howden	AR5	1
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	B. Hunt	AR1	1
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	Roger N. Jones	AR3	3
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	G.A. Kile	AR2	1
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	P.E. Kriedemann	AR2	1
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	J. Landsberg	AR2	1
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	R.J. Matear	AR3	1
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	J.L. McGregor	AR2	1
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	J.L. McGregor	AR3	1
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	Kathleen McInnes	AR4	2
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	Kathleen McInnes	AR5	2
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	S.P. O'Farrell	AR3	1
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	A. Barrie Pittock	AR1	1
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	A. Barrie Pittock	AR2	2
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	I. Poiner	AR2	1
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	Elvira Poloczanska	AR5	2
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	R.J. Raison	AR2	1
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	Michael Raupach	AR4	1
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	Peter J. Rayner	AR3	1
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	Stephen Rintoul	AR4	1
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	Stephen Rintoul	AR5	1
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	Leon D. Rotstayn	AR3	1
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	Leon D. Rotstayn	AR4	2
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	P. Steele	AR3	1
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	Ramasamy Suppiah	AR4	1
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	J. Syktus	AR2	1
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	R. Thresher	AR2	1
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	K. Walsh	AR2	1
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	K. Walsh	AR3	2
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	Penny Whetton	AR2	1
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	Penny Whetton	AR3	1
SWP	Australia	PRO	Commonwealth Scientific and Industrial Research Organization (CSIRO)	CA	S.E. Wijffels	AR3	1
SWP	Australia	PRO	Queensland Centre for Climate Applications (QCCA)/	CA	Steven Crimp	AR3	1
SWP	Fiji	INT	Secretariat of the Pacific Community - Applied Geoscience and Technology Division (SOPAC)	LA	Solomone Fifita	AR5	1
SWP	Fiji	INT	Secretariat of the Pacific Community - Applied Geoscience and Technology Division (SOPAC)	LA	Arthur Webb	AR5	1
SWP	Fiji	INT	South Pacific Regional Environment Programme	CA	Taito Nakalevu	AR4	1
SWP	Fiji	N/A	N/A	CA	Johann Bell	AR5	1
SWP	Fiji	N/A	N/A	CA	Patrick D. Nunn	AR2	1
SWP	Indonesia	COMP	PT Ecosecurities	LA	Agus Sari	AR4	1
SWP	Indonesia	GA	Agency for Meteorology,Climatology and Geophysics	LA	Edvin Aldrian	AR5	1
SWP	Indonesia	GA	BPPT	LA	Hari Suharyono	AR3	1
SWP	Indonesia	GA	Ministry of Environment Indonesia	CLA	Daniel Murdiyarso	AR3	1
SWP	Indonesia	GA	Ministry of Environment Indonesia	LA	Daniel Murdiyarso	AR3	2
SWP	Indonesia	GA	Ministry of Environment Indonesia	RE	R.T.M. Sutamihardja	AR3	1
SWP	Indonesia	GA	Ministry of Environment Indonesia	RE	R.T.M. Sutamihardja	AR4	1
SWP	Indonesia	GA	Ministry of Environment Indonesia	CA	A. Sugandhy	AR1	1
SWP	Indonesia	HEI	Bogor Agricultural University	LA	Rizaldi Boer	AR4	1
SWP	Indonesia	N/A	N/A	LA	M. Van Noordwijk	AR2	1
SWP	Indonesia	N/A	N/A	RE	Daniel Murdiyarso	AR4	2
SWP	Malaysia	GA	Malaysian Meteorological Service	LA	K.S. Yap	AR3	1
SWP	Malaysia	GA	Malaysian Meteorological Service	CA	K.S. Yap	AR3	1
SWP	Malaysia	HEI	National University of Malaysia	CLA	Joy Jacqueline Pereira	AR5	1
SWP	Malaysia	HEI	National University of Malaysia	RE	Fredolin Tangang	AR5	1
SWP	Malaysia	HEI	Universiti Sains Malaysia	LA	Mohammad Ilyas	AR3	1
SWP	Malaysia	INT	Third World Network	LA	Chee Yoke Ling	AR5	1
SWP	Malaysia	N/A	N/A	LA	R. Ismail	AR2	1
SWP	Malaysia	N/A	N/A	LA	Joy Pereira	AR5	1
SWP	Malaysia	N/A	N/A	RE	Jin-Eong Ong	AR4	1
SWP	Malaysia	N/A	Universiti Teknologi MARA	LA	Azni Zain Ahmed	AR5	1
SWP	Malaysia	NGO	Global Environment Centre	CA	Faizal Parish	AR4	1
SWP	Malaysia	PRO	Forest Research Institute Malaysia (FRIM)	LA	W. Razali Wan Mohd	AR3	1
SWP	New Zealand	COMP	AgResearch	LA	Paul Newton	AR5	1
SWP	New Zealand	COMP	Ford-Robertson Initiatives (FRI) Ltd	LA	Justin Ford-Robertson	AR4	1
SWP	New Zealand	COMP	Hort Research	CA	K. Mcnaughton	AR2	2
SWP	New Zealand	CONS	Earthwise Consulting	LA	Gavin Kenny	AR2	1
SWP	New Zealand	CONS	Earthwise Consulting	CA	Gavin Kenny	AR4	1
SWP	New Zealand	GA	MAF Fisheries	CA	L. Paul	AR2	1
SWP	New Zealand	HEI	Massey University	CLA	Ralph E. H. Sims	AR4	1
SWP	New Zealand	HEI	Massey University	CLA	Ralph E. H. Sims	AR5	1
SWP	New Zealand	HEI	Massey University	LA	Ralph E. H. Sims	AR3	1
SWP	New Zealand	HEI	Massey University	LA	Ralph E. H. Sims	AR4	1
SWP	New Zealand	HEI	Massey University	CA	Peter Read	AR4	1
SWP	New Zealand	HEI	Massey University	CA	Ralph E. H. Sims	AR4	1
SWP	New Zealand	HEI	University of Auckland	CLA	Alistair Woodward	AR5	1
SWP	New Zealand	HEI	University of Auckland	LA	Tord Kjellstrom	AR4	1
SWP	New Zealand	HEI	University of Auckland	LA	Alistair Woodward	AR4	1
SWP	New Zealand	HEI	University of Auckland	LA	Alistair Woodward	AR5	1
SWP	New Zealand	HEI	University of Otago	CLA	B. Blair Fitzharris	AR2	1
SWP	New Zealand	HEI	University of Otago	CLA	B. Blair Fitzharris	AR3	1
SWP	New Zealand	HEI	University of Otago	CLA	B. Blair Fitzharris	AR4	1
SWP	New Zealand	HEI	University of Otago	LA	B. Blair Fitzharris	AR2	1
SWP	New Zealand	HEI	University of Otago	LA	B. Blair Fitzharris	AR3	2
SWP	New Zealand	HEI	University of Otago	LA	B. Blair Fitzharris	AR4	2
SWP	New Zealand	HEI	University of Otago	LA	Simon Hales	AR4	1
SWP	New Zealand	HEI	University of Otago	RE	B. Blair Fitzharris	AR5	1
SWP	New Zealand	HEI	University of Otago	CA	B. Blair Fitzharris	AR1	1
SWP	New Zealand	HEI	University of Otago	CA	B. Blair Fitzharris	AR3	2
SWP	New Zealand	HEI	University of Otago	CA	B. Blair Fitzharris	AR4	1
SWP	New Zealand	HEI	University of Waikato	CLA	D. Warrick	AR2	1
SWP	New Zealand	HEI	University of Waikato	CLA	Richard A. Warrick	AR3	1
SWP	New Zealand	HEI	University of Waikato	LA	John Hay	AR4	1
SWP	New Zealand	HEI	University of Waikato	LA	R. Wanick	AR2	1
SWP	New Zealand	HEI	University of Waikato	LA	Richard A. Warrick	AR2	1
SWP	New Zealand	HEI	University of Waikato	LA	Richard A. Warrick	AR3	2
SWP	New Zealand	HEI	University of Waikato	LA	Richard A. Warrick	AR4	1
SWP	New Zealand	HEI	University of Waikato	CA	John R. Campbell	AR5	1
SWP	New Zealand	HEI	University of Waikato	CA	John Hay	AR3	1
SWP	New Zealand	HEI	University of Waikato	CA	John Hay	AR4	2
SWP	New Zealand	HEI	University of Waikato	CA	Kathleen McInnes	AR2	1
SWP	New Zealand	HEI	Victoria University of Wellington	LA	David Frame	AR5	1
SWP	New Zealand	HEI	Victoria University of Wellington	LA	Tim Naish	AR5	1
SWP	New Zealand	HEI	Victoria University of Wellington	LA	James A. Renwick	AR5	1
SWP	New Zealand	HEI	Victoria University of Wellington	CA	David Frame	AR5	1
SWP	New Zealand	HEI	Wellington School of Medicine	LA	Alistair Woodward	AR3	2
SWP	New Zealand	HEI	Wellington School of Medicine	RE	Alistair Woodward	AR3	1
SWP	New Zealand	HEI	Wellington School of Medicine	CA	Alistair Woodward	AR2	1
SWP	New Zealand	N/A	Motu Economic and Public Policy Research	LA	Adam Jaffe	AR5	1
SWP	New Zealand	N/A	N/A	CLA	J. Gilbert	AR1	2
SWP	New Zealand	N/A	N/A	RE	Henrik Moller	AR4	1
SWP	New Zealand	N/A	N/A	CA	Susanne Becken	AR5	1
SWP	New Zealand	N/A	N/A	CA	Paula Blackett	AR5	1
SWP	New Zealand	N/A	N/A	CA	C.A. Campbell	AR2	1
SWP	New Zealand	N/A	N/A	CA	Daniel Collins	AR5	1
SWP	New Zealand	N/A	N/A	CA	Bruce Glavovic	AR5	1
SWP	New Zealand	N/A	N/A	CA	Simon Hales	AR5	1
SWP	New Zealand	N/A	N/A	CA	Garth Harmsworth	AR5	1
SWP	New Zealand	N/A	N/A	CA	Christopher Hollis	AR5	1
SWP	New Zealand	N/A	N/A	CA	H. Keys	AR1	1
SWP	New Zealand	N/A	N/A	CA	Darren King	AR5	1
SWP	New Zealand	N/A	N/A	CA	Miko Kirschbaum	AR5	1
SWP	New Zealand	N/A	N/A	CA	Tord Kjellstrom	AR5	1
SWP	New Zealand	N/A	N/A	CA	Keith Lassey	AR5	1
SWP	New Zealand	N/A	N/A	CA	Graeme Lindsay	AR5	1
SWP	New Zealand	N/A	N/A	CA	P. Mosley	AR1	2
SWP	New Zealand	N/A	N/A	CA	S. Neale	AR2	1
SWP	New Zealand	N/A	N/A	CA	Grant Pearce	AR5	1
SWP	New Zealand	N/A	N/A	CA	Susan Peoples	AR5	1
SWP	New Zealand	N/A	N/A	CA	Dan Zwartz	AR5	1
SWP	New Zealand	PRO	Landcare Research	CA	Susanne Becken	AR4	1
SWP	New Zealand	PRO	National Climate Center	LA	David Wratt	AR4	2
SWP	New Zealand	PRO	National Climate Center	RE	David Wratt	AR4	1
SWP	New Zealand	PRO	National Institute of Water and Atmosphere	LA	Phil Boyd	AR5	1
SWP	New Zealand	PRO	National Institute of Water and Atmospheric Research	CLA	David Wratt	AR3	1
SWP	New Zealand	PRO	National Institute of Water and Atmospheric Research	LA	Reid Basher	AR3	1
SWP	New Zealand	PRO	National Institute of Water and Atmospheric Research	LA	David C. Lowe	AR4	1
SWP	New Zealand	PRO	National Institute of Water and Atmospheric Research	LA	James A. Renwick	AR4	1
SWP	New Zealand	PRO	National Institute of Water and Atmospheric Research	LA	Michael James "Jim" Salinger	AR3	1
SWP	New Zealand	PRO	National Institute of Water and Atmospheric Research	LA	Michael James "Jim" Salinger	AR4	1
SWP	New Zealand	PRO	National Institute of Water and Atmospheric Research	LA	Andrew Tait	AR5	1
SWP	New Zealand	PRO	National Institute of Water and Atmospheric Research	LA	David Wratt	AR3	2
SWP	New Zealand	PRO	National Institute of Water and Atmospheric Research	RE	David Wratt	AR5	1
SWP	New Zealand	PRO	National Institute of Water and Atmospheric Research	CA	Greg Bodeker	AR4	1
SWP	New Zealand	PRO	National Institute of Water and Atmospheric Research	CA	Matt Dunn	AR4	1
SWP	New Zealand	PRO	National Institute of Water and Atmospheric Research	CA	G.J. Glova	AR2	1
SWP	New Zealand	PRO	National Institute of Water and Atmospheric Research	CA	Roderick Henderson	AR4	1
SWP	New Zealand	PRO	National Institute of Water and Atmospheric Research	CA	Darren King	AR4	1
SWP	New Zealand	PRO	National Institute of Water and Atmospheric Research	CA	Keith Lassey	AR4	2
SWP	New Zealand	PRO	National Institute of Water and Atmospheric Research	CA	B. Manighetti	AR3	1
SWP	New Zealand	PRO	National Institute of Water and Atmospheric Research	CA	M. Manning	AR3	1
SWP	New Zealand	PRO	National Institute of Water and Atmospheric Research	CA	B. Mcdowall	AR2	1
SWP	New Zealand	PRO	National Institute of Water and Atmospheric Research	CA	A. Brett Mullan	AR4	1
SWP	New Zealand	PRO	National Institute of Water and Atmospheric Research	CA	Kath O'Shaughnessy	AR4	1
SWP	New Zealand	PRO	National Institute of Water and Atmospheric Research	CA	Guy Penny	AR4	1
SWP	New Zealand	PRO	National Institute of Water and Atmospheric Research	CA	James A. Renwick	AR3	2
SWP	New Zealand	PRO	National Institute of Water and Atmospheric Research	CA	Michael James "Jim" Salinger	AR1	1
SWP	New Zealand	PRO	National Institute of Water and Atmospheric Research	CA	Michael James "Jim" Salinger	AR3	1
SWP	New Zealand	PRO	New Zealand Agricultural Greenhouse Gas Research Centre	CLA	Andy Reisinger	AR5	1
SWP	New Zealand	PRO	New Zealand Agricultural Greenhouse Gas Research Centre	LA	Harry Clark	AR5	1
SWP	New Zealand	PRO	New Zealand Agricultural Greenhouse Gas Research Centre	LA	Andy Reisinger	AR5	1
SWP	Philippines	FND	Manila Observatory	LA	Lourdes Tibig	AR5	1
SWP	Philippines	FND	Manila Observatory	RE	Rosa Perez	AR5	1
SWP	Philippines	GA	Philippine Atmospheric Geophysical and Astronomical Services Administration	LA	Rosa Perez	AR4	1
SWP	Philippines	GA	Weather Bureau	CA	R. Francisco	AR3	1
SWP	Philippines	HEI	University of the Philippines Los Baños	CLA	Rex Victor Cruz	AR4	1
SWP	Philippines	HEI	University of the Philippines Los Baños	CLA	Rodel Lasco	AR4	1
SWP	Philippines	HEI	University of the Philippines Los Baños	CLA	Juan Pulhin	AR5	1
SWP	Philippines	HEI	University of the Philippines Los Baños	LA	Rex Victor Cruz	AR2	2
SWP	Philippines	HEI	University of the Philippines Los Baños	LA	Rex Victor Cruz	AR3	1
SWP	Philippines	HEI	University of the Philippines Los Baños	LA	Rex Victor Cruz	AR4	2
SWP	Philippines	HEI	University of the Philippines Los Baños	LA	Felino Lansigan	AR3	1
SWP	Philippines	HEI	University of the Philippines Los Baños	LA	Felino Lansigan	AR5	1
SWP	Philippines	HEI	University of the Philippines Los Baños	LA	Rodel Lasco	AR4	2
SWP	Philippines	HEI	University of the Philippines Los Baños	LA	Juan Pulhin	AR4	1
SWP	Philippines	INT	IRRI	CA	U. Singh	AR2	1
SWP	Philippines	INT	World Agroforestry Center	LA	Rodel Lasco	AR5	1
SWP	Philippines	N/A	N/A	CA	R. Kintanar	AR1	1
SWP	Philippines	N/A	N/A	CA	Reiner Wassman	AR5	1
SWP	Samoa	INT	Secretariat of the Pacific Regional Environment Programme	LA	Netatua Pelesikoti	AR5	1
SWP	Samoa	INT	UNFCCC Secretariat	CLA	Graham Sem	AR3	1
SWP	Samoa	INT	UNFCCC Secretariat	LA	Graham Sem	AR3	2
SWP	Samoa	INT	UNFCCC Secretariat	LA	Graham Sem	AR4	1
SWP	Samoa	INT	World Meteorological Organization (WMO)	LA	Penehuro Lefale	AR4	1
SWP	Singapore	HEI	National University of Singapore	CLA	Poh Poh Wong	AR4	1
SWP	Singapore	HEI	National University of Singapore	LA	B.W. Ang	AR2	1
SWP	Singapore	HEI	National University of Singapore	LA	Poh Poh Wong	AR3	1
SWP	Singapore	HEI	National University of Singapore	LA	Poh Poh Wong	AR4	2
SWP	Singapore	INDV	Consultant	CLA	Poh Poh Wong	AR5	1
SWP	Singapore	INDV	Consultant	LA	Poh Poh Wong	AR5	1
SWP	Singapore	N/A	N/A	CA	Xixi Lu	AR5	1
SWP	Singapore	N/A	N/A	CA	Andreas Schaffer	AR5	1
WMONA	N/A	N/A	N/A	CLA	Zbigniew Kundzewicz	AR3	1
WMONA	N/A	N/A	N/A	CLA	John Schellnhuber	AR3	1
WMONA	N/A	N/A	N/A	CLA	D. Scott	AR3	1
WMONA	N/A	N/A	N/A	LA	Nigel W. Amell	AR2	2
WMONA	N/A	N/A	N/A	LA	James Edmonds	AR3	3
WMONA	N/A	N/A	N/A	LA	Alex Hall	AR3	1
WMONA	N/A	N/A	N/A	LA	Robinson Hans	AR3	1
WMONA	N/A	N/A	N/A	LA	Richels John	AR3	1
WMONA	N/A	N/A	N/A	LA	Sari Kovats	AR3	1
WMONA	N/A	N/A	N/A	LA	Zbigniew Kundzewicz	AR3	2
WMONA	N/A	N/A	N/A	LA	K.G. Maler	AR2	2
WMONA	N/A	N/A	N/A	LA	Shakespeare Maya	AR3	1
WMONA	N/A	N/A	N/A	LA	Klaus Michael	AR3	1
WMONA	N/A	N/A	N/A	LA	Morita Nebojsa	AR3	1
WMONA	N/A	N/A	N/A	LA	Shuzo Nishioka	AR1	1
WMONA	N/A	N/A	N/A	LA	Price Richard	AR3	1
WMONA	N/A	N/A	N/A	LA	Jose Roberto	AR3	1
WMONA	N/A	N/A	N/A	LA	C. Rouviere	AR1	1
WMONA	N/A	N/A	N/A	LA	Ye Ruqiu	AR3	1
WMONA	N/A	N/A	N/A	LA	R. Saha	AR2	1
WMONA	N/A	N/A	N/A	LA	D. Scott	AR3	2
WMONA	N/A	N/A	N/A	LA	K.P. Sharma	AR3	1
WMONA	N/A	N/A	N/A	LA	Y. Shinyak	AR1	1
WMONA	N/A	N/A	N/A	LA	R. Squitieri	AR2	2
WMONA	N/A	N/A	N/A	LA	J. Topping	AR1	1
WMONA	N/A	N/A	N/A	LA	Moreira Tsuneyuki	AR3	1
WMONA	N/A	N/A	N/A	LA	J. Turkson	AR3	1
WMONA	N/A	N/A	N/A	LA	Andrei A. Velichko	AR1	1
WMONA	N/A	N/A	N/A	LA	L. Villers	AR3	1
WMONA	N/A	N/A	N/A	LA	Mukiri Wa Githendu	AR3	1
WMONA	N/A	N/A	N/A	RE	I. Sanchez-Arevalo	AR3	1
WMONA	N/A	N/A	N/A	CA	T. Agnew	AR1	1
WMONA	N/A	N/A	N/A	CA	A.U. Ahmed	AR3	1
WMONA	N/A	N/A	N/A	CA	R. Alexander	AR3	1
WMONA	N/A	N/A	N/A	CA	A. Amani	AR3	1
WMONA	N/A	N/A	N/A	CA	Lee Ann	AR3	1
WMONA	N/A	N/A	N/A	CA	F. Argenal	AR3	1
WMONA	N/A	N/A	N/A	CA	Arthington Arthington	AR3	1
WMONA	N/A	N/A	N/A	CA	C. Artigas	AR3	1
WMONA	N/A	N/A	N/A	CA	M. Ayers	AR1	1
WMONA	N/A	N/A	N/A	CA	P. Ayton	AR3	1
WMONA	N/A	N/A	N/A	CA	M. Badarch	AR3	1
WMONA	N/A	N/A	N/A	CA	G. Balint	AR3	1
WMONA	N/A	N/A	N/A	CA	A. Bationo	AR3	1
WMONA	N/A	N/A	N/A	CA	P. Beets	AR3	1
WMONA	N/A	N/A	N/A	CA	Martin Beniston	AR3	1
WMONA	N/A	N/A	N/A	CA	M. Berry	AR1	1
WMONA	N/A	N/A	N/A	CA	B. Biggs	AR3	1
WMONA	N/A	N/A	N/A	CA	M. Bindi	AR3	1
WMONA	N/A	N/A	N/A	CA	William J. Bond	AR3	1
WMONA	N/A	N/A	N/A	CA	T. Bruckner	AR3	1
WMONA	N/A	N/A	N/A	CA	R. Butterfield	AR3	1
WMONA	N/A	N/A	N/A	CA	M. Cabido	AR3	1
WMONA	N/A	N/A	N/A	CA	R. Chafil	AR3	1
WMONA	N/A	N/A	N/A	CA	Xiongwen Chen	AR3	1
WMONA	N/A	N/A	N/A	CA	P. Cheng	AR1	1
WMONA	N/A	N/A	N/A	CA	S. Chernyak	AR1	1
WMONA	N/A	N/A	N/A	CA	G. Chichilnisky	AR3	1
WMONA	N/A	N/A	N/A	CA	H. Clark	AR3	1
WMONA	N/A	N/A	N/A	CA	I. Cole	AR3	1
WMONA	N/A	N/A	N/A	CA	B. Collyer	AR3	1
WMONA	N/A	N/A	N/A	CA	J. Connell	AR1	1
WMONA	N/A	N/A	N/A	CA	K. Day	AR3	1
WMONA	N/A	N/A	N/A	CA	A. De La Vega-Leinert	AR3	1
WMONA	N/A	N/A	N/A	CA	G. Demarée	AR1	1
WMONA	N/A	N/A	N/A	CA	Sophie Des Clers	AR3	1
WMONA	N/A	N/A	N/A	CA	T. Dockerty	AR3	1
WMONA	N/A	N/A	N/A	CA	P. Doll	AR3	1
WMONA	N/A	N/A	N/A	CA	P. Donat-Hader	AR1	1
WMONA	N/A	N/A	N/A	CA	Kristie L. Ebi	AR3	1
WMONA	N/A	N/A	N/A	CA	C. Egorov	AR3	1
WMONA	N/A	N/A	N/A	CA	Knut Einar	AR3	1
WMONA	N/A	N/A	N/A	CA	Jingyun Fang	AR3	1
WMONA	N/A	N/A	N/A	CA	Johannes Feddema	AR3	1
WMONA	N/A	N/A	N/A	CA	James Rodger Fleming	AR3	2
WMONA	N/A	N/A	N/A	CA	D. Focks	AR3	1
WMONA	N/A	N/A	N/A	CA	Justin Ford-Robertson	AR3	1
WMONA	N/A	N/A	N/A	CA	B. Foxworthy	AR1	1
WMONA	N/A	N/A	N/A	CA	W. Fraser	AR3	1
WMONA	N/A	N/A	N/A	CA	G. Frerks	AR3	1
WMONA	N/A	N/A	N/A	CA	J. Gaitatt	AR2	1
WMONA	N/A	N/A	N/A	CA	Qiong Gao	AR3	1
WMONA	N/A	N/A	N/A	CA	K. Gertis	AR1	1
WMONA	N/A	N/A	N/A	CA	F. Ghassemi	AR3	1
WMONA	N/A	N/A	N/A	CA	M. Gottfried	AR3	1
WMONA	N/A	N/A	N/A	CA	G. Grabherr	AR3	1
WMONA	N/A	N/A	N/A	CA	L.D. Grant	AR1	1
WMONA	N/A	N/A	N/A	CA	J. Grieve	AR3	1
WMONA	N/A	N/A	N/A	CA	D. Griffin	AR3	1
WMONA	N/A	N/A	N/A	CA	S. Gromov	AR3	1
WMONA	N/A	N/A	N/A	CA	D. Guinnup	AR1	1
WMONA	N/A	N/A	N/A	CA	Antoine Guisan	AR3	1
WMONA	N/A	N/A	N/A	CA	L. Hahn	AR3	1
WMONA	N/A	N/A	N/A	CA	K. Hanaki	AR1	1
WMONA	N/A	N/A	N/A	CA	E. Harvey	AR3	1
WMONA	N/A	N/A	N/A	CA	Karim Hilmi	AR3	1
WMONA	N/A	N/A	N/A	CA	K.M. Hinkel	AR3	1
